Last_promotion_gsp,Years@Current Mangers,Education,EducationField,Employee_ID,Env_Satisfaction,Gender,HourlyRate,Job_Involvement,JobLevel,JobRole,Job satisfac,Marital Status,Monthly Income,Company Changed,18Yrs,Over Time,PercentSalaryHike,Performance Rating,Relationship Satisfaction,Standard Hours,Stock Option Level,Total Working Years,Training time spent,Work LifeBalance,Years @company,Years@Current role,BusinessTravel,Dept,Travel_distance,Attrition
1,2,Bachelor,Medical,7126,3,Female,49,2,1,Sales Representative,3,Single,2144,1,Y,No,13,3,4,80,0,2,2,2,2,2,Travel_Rarely,Sales,2,Yes
3,2,Bachelor,Medical,7134,3,Female,77,3,1,Research Scientist,3,Divorced,2477,4,Y,No,18,3,2,80,1,6,1,3,2,2,Travel_Rarely,Research & Development,9,No
3,2,Bachelor,Medical,7136,4,Male,70,3,1,Laboratory Technician,1,Married,2504,6,Y,Yes,21,4,4,80,0,8,1,1,2,2,Travel_Rarely,Research & Development,6,Yes
1,3,College,Medical,7140,3,Female,68,2,2,Sales Executive,3,Single,6344,6,Y,No,17,3,1,80,0,10,5,3,5,4,Travel_Rarely,Sales,14,No
1,0,Master,Medical,7149,4,Male,51,3,1,Research Scientist,3,Married,2359,3,Y,No,17,3,1,80,2,13,1,2,0,0,Travel_Rarely,Research & Development,20,No
1,7,Bachelor,Medical,7160,3,Male,52,2,2,Sales Executive,1,Single,4394,1,Y,No,12,3,2,80,0,7,1,3,7,7,Travel_Frequently,Sales,1,No
3,17,Bachelor,Medical,7161,4,Male,59,3,1,Laboratory Technician,1,Single,4821,1,Y,Yes,13,3,3,80,0,20,2,3,18,13,Travel_Rarely,Research & Development,6,No
4,9,Master,Medical,7162,3,Male,79,3,1,Laboratory Technician,3,Single,2619,3,Y,No,21,4,3,80,0,16,5,3,11,8,Travel_Rarely,Research & Development,2,No
9,5,Bachelor,Medical,7165,4,Female,41,3,2,Healthcare Representative,4,Married,5955,0,Y,Yes,11,3,3,80,2,10,1,1,9,7,Travel_Rarely,Research & Development,12,No
1,0,Master,Medical,7168,4,Male,35,3,1,Research Scientist,2,Divorced,3717,7,Y,Yes,14,3,4,80,1,3,1,3,1,1,Travel_Frequently,Research & Development,9,No
7,3,Master,Medical,7170,3,Female,93,3,2,Manufacturing Director,1,Married,6825,1,Y,No,12,3,3,80,1,8,1,4,8,7,Travel_Rarely,Research & Development,3,No
2,0,Bachelor,Medical,7179,3,Female,86,3,2,Sales Executive,3,Married,4701,1,Y,No,16,3,2,80,0,5,2,3,5,2,Travel_Rarely,Sales,18,No
16,2,College,Medical,7185,3,Male,45,3,4,Manager,3,Divorced,14952,5,Y,No,13,3,3,80,1,22,2,,17,13,Travel_Rarely,Sales,2,No
3,7,Master,Medical,7191,3,Male,64,4,2,Manufacturing Director,3,Divorced,5167,1,Y,Yes,19,3,3,80,0,20,2,4,19,10,Travel_Frequently,Research & Development,16,No
2,2,College,Medical,7195,3,Male,46,2,1,Research Scientist,1,Single,2421,0,Y,Yes,22,4,1,80,0,4,0,3,3,2,Non-Travel,Research & Development,9,Yes
1,2,Master,Medical,7200,4,Female,91,3,1,Laboratory Technician,4,Divorced,2370,2,Y,No,14,3,4,80,2,8,1,3,5,3,Travel_Rarely,Research & Development,1,No
2,3,College,Medical,7201,4,Male,66,3,4,Research Director,4,Divorced,17499,8,Y,No,22,4,3,80,1,32,0,2,5,4,Travel_Rarely,Research & Development,1,No
1,11,Bachelor,Medical,7203,1,Male,64,3,5,Research Director,3,Divorced,19519,1,Y,No,17,3,2,80,1,21,1,4,18,16,Travel_Frequently,Research & Development,9,No
1,2,Below College,Medical,7210,2,Male,66,3,1,Research Scientist,3,Married,2784,0,Y,No,17,3,2,80,1,3,0,2,2,1,Travel_Frequently,Research & Development,10,No
1,7,College,Medical,7211,4,Male,75,3,3,Manufacturing Director,3,Divorced,10945,5,Y,No,13,3,2,80,1,13,2,3,8,7,Travel_Rarely,Research & Development,7,No
4,2,Below College,Medical,7213,4,Female,41,2,2,Manufacturing Director,3,Divorced,4477,1,Y,No,15,3,2,80,2,5,5,3,4,2,Travel_Rarely,Research & Development,17,No
11,1,Master,Medical,7218,3,Female,57,3,3,Healthcare Representative,3,Divorced,10488,1,Y,Yes,11,3,3,80,1,16,2,2,16,10,Travel_Rarely,Research & Development,25,No
1,0,Bachelor,Medical,7220,4,Female,98,2,1,Research Scientist,1,Single,2700,1,Y,Yes,15,3,1,80,0,1,1,3,1,0,Travel_Rarely,Research & Development,11,Yes
2,2,Bachelor,Medical,7221,2,Female,60,3,1,Laboratory Technician,2,Single,2522,0,Y,No,17,3,1,80,0,4,2,3,3,2,Travel_Frequently,Research & Development,5,Yes
2,3,College,Medical,7222,4,Male,32,4,2,Manufacturing Director,4,Married,5572,1,Y,No,12,3,2,80,0,8,1,3,8,7,Travel_Rarely,Research & Development,2,No
3,1,College,Medical,7229,4,Female,42,3,2,Manufacturing Director,3,Single,5103,5,Y,No,14,3,2,80,0,8,5,3,2,2,Travel_Rarely,Research & Development,7,No
1,0,College,Medical,7237,1,Female,61,1,2,Healthcare Representative,2,Married,4877,4,Y,No,15,3,1,80,0,15,1,1,1,0,Travel_Rarely,Research & Development,11,Yes
7,7,Master,Medical,7238,3,Male,62,3,2,Healthcare Representative,2,Married,6485,2,Y,Yes,14,3,4,80,2,17,2,3,8,7,Travel_Frequently,Research & Development,18,No
3,2,College,Medical,7241,2,Male,79,1,2,Sales Executive,1,Single,5069,7,Y,No,18,3,4,80,0,7,5,3,2,2,Non-Travel,Sales,29,Yes
12,11,Bachelor,Medical,7243,4,Female,53,4,4,Sales Executive,4,Married,13420,2,Y,Yes,18,3,3,80,1,23,1,3,12,11,Travel_Rarely,Sales,28,No
3,8,Bachelor,Medical,7247,4,Female,82,3,3,Manufacturing Director,1,Single,10980,1,Y,Yes,13,3,3,80,0,21,1,3,21,6,Travel_Frequently,Research & Development,22,No
8,7,Master,Medical,7250,4,Female,69,3,1,Laboratory Technician,3,Single,4125,8,Y,No,12,3,2,80,0,10,1,3,8,7,Non-Travel,Research & Development,29,No
1,4,Master,Medical,7253,2,Male,36,3,1,Human Resources,2,Single,2277,1,Y,No,16,3,1,80,0,6,2,3,6,3,Travel_Rarely,Human Resources,24,No
1,0,Below College,Medical,7260,4,Male,74,3,1,Sales Representative,2,Married,1152,1,Y,No,22,4,2,80,0,1,4,3,1,0,Travel_Rarely,Sales,10,No
8,7,Master,Medical,7265,2,Male,62,3,5,Research Director,3,Married,19337,1,Y,Yes,11,3,4,80,1,29,1,2,8,1,Travel_Rarely,Research & Development,2,No
2,3,Below College,Medical,7272,1,Female,66,2,1,Research Scientist,3,Divorced,2107,1,Y,No,13,3,3,80,2,5,4,3,5,3,Travel_Frequently,Research & Development,1,No
3,2,Master,Medical,7273,4,Male,40,3,5,Research Director,4,Divorced,19727,8,Y,No,17,3,4,80,2,23,0,3,2,2,Travel_Rarely,Research & Development,1,No
1,3,Bachelor,Medical,7275,1,Female,8,3,1,Research Scientist,3,Married,3042,1,Y,No,19,3,2,80,1,18,3,3,5,4,Travel_Frequently,Research & Development,9,No
8,8,Phd,Medical,7277,4,Female,51,2,3,Manufacturing Director,4,Single,8958,0,Y,No,11,3,2,80,0,15,1,2,14,8,Travel_Rarely,Research & Development,12,No
7,2,Below College,Medical,7278,3,Male,40,2,4,Manager,1,Single,16856,6,Y,No,15,3,2,80,0,31,2,4,9,7,Non-Travel,Research & Development,2,No
1,0,Bachelor,Medical,7280,3,Male,79,2,3,Sales Executive,4,Divorced,10898,4,Y,No,13,3,3,80,1,18,4,,1,0,Travel_Rarely,Sales,25,No
2,3,College,Medical,7287,1,Male,59,2,1,Laboratory Technician,1,Married,4055,1,Y,No,16,3,1,80,2,6,1,3,5,3,Travel_Rarely,Research & Development,1,No
4,6,College,Medical,7302,2,Male,91,2,3,Human Resources,1,Married,10582,8,Y,No,14,3,4,80,1,24,0,3,20,6,Travel_Rarely,Human Resources,1,Yes
4,8,Master,Medical,7305,1,Female,54,2,2,Research Scientist,3,Single,4608,1,Y,No,22,4,2,80,0,14,3,3,13,7,Travel_Frequently,Research & Development,29,Yes
1,0,Bachelor,Medical,7311,1,Male,37,3,1,Laboratory Technician,3,Divorced,2477,1,Y,No,20,4,3,80,1,1,0,2,1,1,Travel_Rarely,Research & Development,21,Yes
3,2,Bachelor,Medical,7312,1,Male,55,2,1,Research Scientist,2,Single,2413,3,Y,Yes,20,4,2,80,0,5,0,3,2,2,Travel_Rarely,Research & Development,25,Yes
14,7,College,Medical,7313,4,Male,35,3,4,Manager,1,Married,17765,0,Y,No,17,3,4,80,1,23,2,3,22,6,Travel_Rarely,Research & Development,2,No
1,0,Bachelor,Medical,7315,1,Male,45,2,1,Laboratory Technician,2,Divorced,2696,1,Y,No,15,3,1,80,2,1,1,3,1,0,Travel_Frequently,Research & Development,1,Yes
3,1,Master,Medical,7320,1,Male,35,4,4,Manager,4,Single,16985,1,Y,No,22,4,3,80,0,27,2,2,5,4,Non-Travel,Research & Development,1,No
2,7,Bachelor,Medical,7325,4,Female,93,3,3,Manufacturing Director,2,Divorced,7755,0,Y,No,17,3,2,80,3,10,2,2,9,7,Travel_Rarely,Research & Development,3,No
5,9,Bachelor,Medical,7332,3,Male,44,2,5,Research Director,3,Single,19726,1,Y,No,14,3,1,80,0,21,1,4,20,7,Travel_Rarely,Research & Development,14,No
1,0,Bachelor,Medical,7352,2,Male,56,1,2,Laboratory Technician,4,Single,4372,3,Y,No,19,3,1,80,0,16,2,3,1,0,Travel_Rarely,Research & Development,29,No
2,2,Below College,Medical,7354,2,Male,79,2,2,Manufacturing Director,4,Married,5156,1,Y,Yes,15,3,3,80,1,10,1,2,10,7,Travel_Rarely,Research & Development,8,No
1,0,Below College,Medical,7360,3,Male,80,3,1,Laboratory Technician,3,Single,2004,1,Y,No,12,3,4,80,0,0,0,3,0,0,Non-Travel,Research & Development,8,Yes
3,2,Bachelor,Medical,7364,3,Male,72,3,1,Laboratory Technician,3,Married,2710,1,Y,No,12,3,3,80,1,2,4,2,2,2,Travel_Frequently,Research & Development,15,Yes
2,3,College,Medical,7365,3,Female,52,2,2,Healthcare Representative,4,Divorced,5831,6,Y,No,13,3,3,80,2,9,1,3,6,2,Travel_Rarely,Research & Development,25,No
3,13,Master,Medical,7370,2,Female,88,3,3,Research Director,3,Single,13599,8,Y,No,17,3,3,80,0,20,2,2,18,7,Travel_Frequently,Research & Development,9,No
2,7,Master,Medical,7376,4,Male,58,2,1,Laboratory Technician,3,Married,2358,5,Y,No,12,3,2,80,1,10,1,3,8,0,Travel_Rarely,Research & Development,1,No
2,2,Bachelor,Medical,7377,4,Male,49,3,1,Laboratory Technician,2,Single,3697,7,Y,No,22,4,4,80,0,6,1,3,4,3,Travel_Rarely,Research & Development,24,No
1,7,Master,Medical,7381,1,Male,82,4,1,Laboratory Technician,4,Married,4520,1,Y,No,22,4,2,80,1,8,1,3,8,7,Travel_Rarely,Research & Development,3,No
1,0,College,Medical,7384,3,Female,92,2,2,Research Scientist,4,Married,4522,2,Y,Yes,13,3,4,80,1,16,2,1,1,1,Travel_Frequently,Research & Development,26,No
5,9,Bachelor,Medical,7388,4,Male,97,2,2,Healthcare Representative,1,Single,5443,0,Y,No,20,4,3,80,0,14,2,3,13,9,Travel_Frequently,Research & Development,1,No
1,8,Below College,Medical,7396,2,Female,54,3,1,Laboratory Technician,4,Married,3231,1,Y,No,13,3,1,80,1,10,4,3,10,8,Travel_Rarely,Research & Development,6,No
1,2,Bachelor,Medical,7399,1,Female,83,3,1,Research Scientist,3,Married,4577,3,Y,Yes,19,3,3,80,1,7,1,2,3,2,Travel_Rarely,Research & Development,7,No
5,7,College,Medical,7405,4,Female,50,3,5,Manager,3,Divorced,18706,2,Y,No,18,3,2,80,1,26,5,3,7,7,Travel_Rarely,Research & Development,7,No
1,0,Master,Medical,7416,2,Male,62,3,2,Sales Executive,2,Married,4427,4,Y,No,12,3,4,80,3,5,1,3,0,0,Travel_Frequently,Sales,2,No
3,2,Bachelor,Medical,7419,4,Female,30,3,4,Manager,1,Married,17956,1,Y,No,22,4,3,80,1,32,2,3,2,2,Travel_Frequently,Research & Development,2,No
4,3,Master,Medical,7420,4,Male,78,2,1,Laboratory Technician,1,Married,3296,1,Y,No,12,3,3,80,3,6,1,3,6,5,Travel_Rarely,Research & Development,19,No
1,1,Bachelor,Medical,7424,2,Female,82,3,2,Sales Executive,3,Married,4639,1,Y,No,12,3,1,80,1,10,2,2,10,7,Travel_Frequently,Sales,25,No
1,3,Phd,Medical,7435,4,Male,79,4,2,Human Resources,1,Married,6372,6,Y,No,16,3,1,80,1,10,2,4,4,3,Non-Travel,Human Resources,2,No
5,10,Bachelor,Medical,7442,1,Male,60,3,1,Research Scientist,4,Married,2881,0,Y,No,13,3,2,80,1,15,4,3,14,10,Travel_Rarely,Research & Development,9,No
6,7,Bachelor,Medical,7445,4,Male,63,3,1,Research Scientist,2,Married,3679,0,Y,Yes,21,4,1,80,1,12,1,3,11,9,Travel_Rarely,Research & Development,1,No
1,0,Phd,Medical,7446,1,Female,60,3,3,Research Director,1,Married,13291,2,Y,Yes,17,3,3,80,0,20,5,3,1,0,Travel_Frequently,Research & Development,26,No
1,0,Bachelor,Medical,7452,1,Female,96,2,1,Research Scientist,2,Single,1959,1,Y,Yes,25,4,2,80,0,1,1,4,1,1,Non-Travel,Research & Development,10,Yes
1,1,College,Medical,7455,3,Male,7,3,2,Healthcare Representative,1,Married,6933,1,Y,Yes,12,3,4,80,0,6,1,2,6,5,Travel_Rarely,Research & Development,11,No
2,8,Bachelor,Medical,7456,2,Female,96,2,2,Healthcare Representative,1,Single,6912,1,Y,No,19,3,2,80,0,10,1,3,10,9,Travel_Rarely,Research & Development,24,No
1,0,College,Medical,7460,1,Male,85,2,5,Manager,3,Married,18811,1,Y,No,13,3,3,80,1,23,1,4,1,0,Travel_Rarely,Research & Development,4,No
16,0,Below College,Medical,7482,4,Male,37,2,4,Healthcare Representative,2,Divorced,13677,1,Y,Yes,15,3,4,80,1,34,2,3,33,9,Non-Travel,Research & Development,8,No
6,4,Master,Medical,7487,4,Male,67,3,3,Manufacturing Director,4,Single,10612,5,Y,No,12,3,4,80,0,25,5,2,9,7,Travel_Rarely,Research & Development,18,No
6,10,Bachelor,Medical,7489,3,Female,46,3,2,Laboratory Technician,2,Divorced,4544,3,Y,No,13,3,3,80,2,15,1,4,11,8,Travel_Frequently,Research & Development,19,No
1,2,Master,Medical,7490,4,Male,44,3,1,Laboratory Technician,3,Single,2254,0,Y,Yes,11,3,3,80,0,5,1,2,4,2,Travel_Frequently,Research & Development,1,No
1,0,Master,Medical,7496,2,Female,78,4,2,Research Scientist,2,Married,2472,5,Y,Yes,16,3,4,80,0,18,1,3,1,0,Travel_Rarely,Research & Development,7,No
1,5,Bachelor,Medical,7499,1,Female,73,3,3,Healthcare Representative,4,Married,8078,1,Y,No,11,3,4,80,1,10,1,3,10,7,Travel_Rarely,Research & Development,15,Yes
8,7,College,Medical,7501,2,Female,40,2,1,Laboratory Technician,3,Single,2938,0,Y,No,14,3,2,80,0,8,5,2,7,0,Travel_Frequently,Research & Development,6,No
2,7,College,Medical,7502,2,Female,72,3,2,Manufacturing Director,3,Single,4795,6,Y,Yes,18,3,3,80,0,10,2,3,8,4,Non-Travel,Research & Development,9,No
3,1,Bachelor,Medical,7507,4,Female,40,3,1,Research Scientist,2,Single,2196,1,Y,No,18,3,4,80,0,2,2,2,2,2,Travel_Rarely,Research & Development,1,No
1,8,Bachelor,Medical,7508,3,Male,56,4,2,Sales Executive,4,Married,6309,1,Y,No,15,3,3,80,2,10,3,4,10,7,Travel_Rarely,Sales,8,No
1,0,Bachelor,Medical,7510,2,Female,83,3,5,Manager,2,Single,18161,2,Y,No,22,4,3,80,0,22,3,3,0,0,Travel_Frequently,Research & Development,25,No
16,2,Master,Medical,7511,3,Female,94,2,4,Manager,2,Divorced,17223,5,Y,Yes,13,3,4,80,2,21,3,3,19,9,Travel_Rarely,Research & Development,13,No
1,3,Bachelor,Medical,7514,3,Male,93,3,1,Research Scientist,1,Single,4004,0,Y,No,13,3,1,80,0,6,1,3,5,2,Travel_Rarely,Research & Development,23,Yes
1,8,Master,Medical,7525,2,Female,1,3,3,Manager,1,Married,12016,1,Y,Yes,23,4,4,80,2,9,1,3,9,1,Travel_Rarely,Research & Development,17,No
12,9,College,Medical,7533,3,Male,40,1,2,Sales Executive,2,Single,6251,1,Y,No,13,3,1,80,0,19,3,3,19,2,Non-Travel,Sales,10,No
10,11,College,Medical,7540,4,Female,58,1,5,Manager,3,Married,19287,3,Y,No,14,3,4,80,1,23,4,3,19,9,Travel_Rarely,Research & Development,2,No
10,6,College,Medical,7560,3,Female,66,3,2,Sales Executive,1,Single,6225,1,Y,No,12,3,4,80,0,10,5,4,10,8,Travel_Rarely,Sales,15,No
2,2,Below College,Medical,7562,4,Male,67,3,1,Laboratory Technician,4,Married,3769,2,Y,No,11,3,3,80,3,7,5,2,3,2,Travel_Rarely,Research & Development,19,No
6,9,Master,Medical,7564,3,Female,53,2,3,Manufacturing Director,1,Married,10108,6,Y,Yes,14,3,4,80,0,31,0,2,10,9,Travel_Rarely,Research & Development,7,Yes
1,0,Bachelor,Medical,7568,3,Female,98,4,1,Sales Representative,4,Married,2634,7,Y,No,14,3,2,80,1,5,3,3,1,0,Travel_Rarely,Sales,11,No
1,0,Bachelor,Medical,7573,4,Female,60,2,2,Laboratory Technician,4,Married,5463,0,Y,No,12,3,2,80,1,10,0,3,9,7,Travel_Rarely,Research & Development,1,No
12,8,Below College,Medical,7579,2,Female,89,4,2,Healthcare Representative,3,Divorced,6477,4,Y,No,20,4,2,80,3,15,0,3,12,11,Travel_Rarely,Research & Development,2,No
8,7,Bachelor,Medical,7581,2,Male,86,3,2,Laboratory Technician,3,Married,5529,3,Y,No,13,3,1,80,2,10,0,3,8,7,Travel_Rarely,Research & Development,29,No
7,7,Master,Medical,7593,4,Male,98,3,2,Manufacturing Director,3,Married,6279,1,Y,Yes,15,3,4,80,2,10,2,2,10,2,Travel_Rarely,Research & Development,22,Yes
1,2,College,Medical,7605,4,Female,59,4,4,Manufacturing Director,3,Married,13347,1,Y,Yes,11,3,2,80,1,24,2,2,5,3,Travel_Frequently,Research & Development,28,No
2,8,Bachelor,Medical,7606,1,Female,73,2,2,Research Scientist,3,Single,4181,1,Y,Yes,14,3,1,80,0,20,2,1,20,7,Travel_Rarely,Research & Development,6,No
2,1,Below College,Medical,7611,1,Male,36,2,1,Research Scientist,4,Single,4004,0,Y,No,12,3,4,80,0,5,1,3,4,3,Travel_Rarely,Research & Development,2,No
1,2,Bachelor,Medical,7615,1,Female,94,3,1,Laboratory Technician,3,Single,3729,3,Y,No,18,3,1,80,0,8,5,3,3,2,Travel_Rarely,Research & Development,11,No
13,7,Bachelor,Medical,7626,4,Female,54,3,4,Research Director,4,Single,17428,5,Y,No,19,3,4,80,0,29,2,2,20,7,Travel_Rarely,Research & Development,1,No
2,5,Bachelor,Medical,7627,4,Female,76,3,5,Research Director,1,Married,19801,2,Y,Yes,21,4,3,80,1,32,2,3,9,8,Travel_Rarely,Research & Development,1,No
1,0,Master,Medical,7628,2,Male,81,4,4,Research Director,4,Divorced,14832,1,Y,No,13,3,4,80,2,31,3,4,7,7,Travel_Rarely,Research & Development,1,No
6,6,Master,Medical,7647,1,Female,82,3,4,Research Director,3,Married,17269,2,Y,No,19,3,2,80,2,26,1,4,20,17,Travel_Rarely,Research & Development,2,No
1,3,Below College,Medical,7649,4,Female,42,3,2,Sales Executive,3,Married,4262,1,Y,Yes,12,3,3,80,2,5,2,3,5,4,Travel_Rarely,Sales,4,No
1,3,Phd,Medical,7652,2,Male,90,4,1,Research Scientist,3,Married,2227,1,Y,Yes,12,3,1,80,0,7,4,2,4,2,Travel_Rarely,Research & Development,5,No
1,7,Bachelor,Medical,7664,2,Male,95,1,3,Healthcare Representative,1,Divorced,10951,1,Y,Yes,18,3,2,80,1,24,1,3,7,7,Travel_Rarely,Research & Development,20,No
1,2,College,Medical,7665,4,Female,96,4,1,Human Resources,2,Single,2209,8,Y,No,18,3,4,80,0,8,2,3,3,2,Travel_Rarely,Human Resources,8,No
5,8,Below College,Medical,7672,4,Male,55,2,3,Research Director,2,Divorced,13857,1,Y,No,11,3,3,80,1,16,4,3,9,8,Non-Travel,Research & Development,8,No
2,3,Bachelor,Medical,7673,4,Male,84,3,2,Sales Executive,1,Single,8563,0,Y,No,18,3,4,80,0,6,3,3,5,4,Travel_Rarely,Sales,5,No
9,8,Bachelor,Medical,7676,4,Male,39,4,4,Research Director,2,Single,16698,3,Y,No,12,3,2,80,0,35,1,2,9,8,Travel_Rarely,Research & Development,2,No
2,2,Bachelor,Medical,7678,3,Male,68,3,1,Research Scientist,3,Divorced,2445,1,Y,No,14,3,3,80,1,8,2,4,3,1,Travel_Rarely,Research & Development,2,No
1,3,Bachelor,Medical,7681,4,Male,54,3,2,Sales Executive,1,Married,4473,0,Y,No,14,3,1,80,2,5,1,3,4,3,Travel_Frequently,Sales,7,No
6,8,College,Medical,7684,1,Female,74,3,1,Laboratory Technician,4,Single,3773,1,Y,No,13,3,3,80,0,12,2,3,12,9,Travel_Frequently,Research & Development,9,No
7,9,Bachelor,Medical,7689,2,Male,71,3,4,Research Director,1,Divorced,17107,6,Y,No,14,3,4,80,2,16,2,2,14,8,Travel_Frequently,Research & Development,15,No
11,10,Master,Medical,7693,1,Female,40,2,2,Sales Executive,2,Single,4699,0,Y,Yes,23,4,3,80,0,16,1,4,15,9,Travel_Rarely,Sales,24,Yes
1,0,Bachelor,Medical,7698,2,Male,89,3,1,Laboratory Technician,1,Single,3272,1,Y,Yes,11,3,3,80,0,4,1,2,0,0,Travel_Frequently,Research & Development,9,Yes
3,2,Below College,Medical,7700,2,Male,86,3,3,Manufacturing Director,3,Single,10309,4,Y,Yes,18,3,2,80,0,16,1,2,2,2,Travel_Frequently,Research & Development,2,No
1,2,Master,Medical,7706,1,Female,82,2,1,Laboratory Technician,2,Married,3938,7,Y,No,11,3,4,80,0,8,4,3,5,4,Travel_Rarely,Research & Development,4,No
2,2,Bachelor,Medical,7707,3,Female,78,3,2,Sales Executive,3,Married,4691,2,Y,Yes,17,3,3,80,1,11,3,2,5,4,Travel_Rarely,Sales,14,No
1,0,College,Medical,7708,3,Male,38,2,1,Laboratory Technician,1,Single,2661,6,Y,No,11,3,3,80,0,8,1,2,0,0,Travel_Frequently,Research & Development,2,Yes
2,2,College,Medical,7713,3,Female,43,2,2,Laboratory Technician,1,Married,4889,3,Y,No,25,4,1,80,1,10,2,3,3,2,Travel_Rarely,Research & Development,3,No
1,0,Bachelor,Medical,7720,4,Male,64,3,3,Manager,4,Single,11344,1,Y,No,25,4,2,80,0,10,4,4,5,2,Travel_Rarely,Research & Development,10,No
2,12,Master,Medical,7724,2,Female,87,3,4,Manager,4,Divorced,16132,2,Y,No,20,4,1,80,1,26,1,3,14,9,Travel_Frequently,Research & Development,11,No
14,9,Phd,Medical,7743,3,Male,88,1,4,Research Director,4,Single,14511,1,Y,Yes,13,3,4,80,0,32,1,3,32,6,Travel_Frequently,Research & Development,22,No
1,0,Bachelor,Medical,7746,3,Male,68,2,1,Laboratory Technician,2,Married,4941,3,Y,No,14,3,2,80,1,4,2,3,1,0,Travel_Rarely,Research & Development,2,No
4,7,Bachelor,Medical,7747,1,Male,47,3,2,Research Scientist,4,Married,4385,1,Y,No,17,3,1,80,0,10,1,3,10,8,Travel_Rarely,Research & Development,13,No
8,1,College,Medical,7752,1,Male,47,3,2,Sales Executive,1,Married,5573,0,Y,No,12,3,4,80,0,9,4,4,8,4,Travel_Rarely,Sales,9,No
8,7,College,Medical,7754,3,Male,38,3,4,Manager,4,Single,16537,1,Y,Yes,21,4,4,80,0,21,1,3,21,7,Travel_Rarely,Human Resources,6,No
2,2,Bachelor,Medical,7768,4,Male,68,2,1,Laboratory Technician,1,Single,2550,1,Y,No,19,3,2,80,0,3,2,3,3,0,Travel_Rarely,Research & Development,1,No
2,4,Bachelor,Medical,7777,3,Male,81,3,2,Manufacturing Director,2,Married,4955,3,Y,No,11,3,1,80,2,7,1,3,5,2,Travel_Rarely,Research & Development,2,Yes
1,0,Master,Medical,7781,1,Male,35,3,1,Research Scientist,4,Single,3072,1,Y,No,13,3,3,80,0,1,3,1,1,0,Travel_Rarely,Research & Development,7,No
2,5,Below College,Medical,7790,2,Male,87,3,1,Laboratory Technician,1,Single,4823,1,Y,Yes,18,3,4,80,0,10,2,3,10,9,Travel_Rarely,Research & Development,3,No
1,4,Master,Medical,7791,1,Female,51,3,2,Healthcare Representative,3,Single,6242,2,Y,Yes,16,3,3,80,0,10,3,3,5,2,Travel_Rarely,Research & Development,10,No
8,6,Bachelor,Medical,7792,4,Male,38,4,3,Sales Executive,3,Married,8337,1,Y,No,11,3,1,80,1,11,2,3,7,6,Travel_Rarely,Sales,6,No
1,0,Bachelor,Medical,7808,3,Male,51,3,1,Laboratory Technician,2,Married,2508,1,Y,Yes,17,3,3,80,3,1,2,3,1,1,Travel_Rarely,Research & Development,24,Yes
13,13,Phd,Medical,7810,2,Male,41,3,4,Healthcare Representative,3,Married,11345,1,Y,Yes,15,3,3,80,1,32,2,3,30,8,Travel_Frequently,Research & Development,20,No
2,10,Bachelor,Medical,7812,2,Female,31,3,5,Research Director,4,Divorced,19149,0,Y,Yes,14,3,4,80,1,23,3,2,22,7,Travel_Rarely,Research & Development,7,No
2,1,Bachelor,Medical,7813,2,Male,48,2,1,Research Scientist,2,Married,2241,1,Y,No,12,3,2,80,1,6,2,2,6,4,Travel_Rarely,Research & Development,7,No
2,4,Phd,Medical,7815,1,Female,50,1,2,Laboratory Technician,1,Single,5869,1,Y,Yes,14,3,1,80,0,10,2,3,10,7,Travel_Rarely,Research & Development,5,No
8,7,Phd,Medical,7822,2,Male,76,3,2,Manufacturing Director,1,Married,5477,1,Y,No,13,3,4,80,3,10,2,3,7,7,Travel_Rarely,Research & Development,10,No
1,0,Bachelor,Medical,7826,2,Female,39,1,2,Manufacturing Director,1,Divorced,4977,0,Y,No,21,4,2,80,1,6,4,2,5,3,Travel_Rarely,Research & Development,27,No
3,2,Below College,Medical,7827,3,Male,97,3,1,Research Scientist,4,Single,3217,1,Y,No,18,3,3,80,0,3,1,3,2,2,Travel_Rarely,Research & Development,5,No
1,0,College,Medical,7828,2,Female,70,3,1,Sales Representative,4,Single,1669,1,Y,Yes,12,3,3,80,0,0,1,4,0,0,Travel_Frequently,Sales,3,Yes
1,7,College,Medical,7831,3,Male,76,2,2,Laboratory Technician,3,Divorced,3169,0,Y,No,15,3,4,80,1,11,2,3,10,8,Travel_Rarely,Research & Development,3,No
4,8,Bachelor,Medical,7837,1,Female,81,3,2,Manufacturing Director,3,Single,5142,0,Y,No,13,3,4,80,0,10,1,1,9,2,Travel_Frequently,Research & Development,4,No
1,2,College,Medical,7842,4,Female,54,2,3,Manufacturing Director,3,Married,7856,2,Y,Yes,19,3,4,80,1,10,5,4,5,4,Travel_Rarely,Research & Development,2,No
